index,extension,location,working_hours,price,const_year,model,L,RR,LR,GC,VA,SA,N,LGP,XL,3B,4F
1378,F,IE,9212,100000,2015,336,0,0,0,0,0,0,0,0,0,0,0
1379,E,PL,10500,107330,2014,336,1,0,0,0,0,0,1,0,0,0,0
1380,D,UA,14000,89000,2009,336,1,0,0,0,0,0,0,0,0,0,0
1381,E,DE,7200,125000,2014,336,1,0,0,0,0,0,1,0,0,0,0
1382,E,GB,9030,93923,2014,336,1,0,0,0,0,0,0,0,0,0,0
1383,E,PL,13300,74594,2013,336,1,0,0,0,0,0,1,0,0,0,0
1384,E,FR,13712,76900,2010,336,1,0,0,0,0,0,0,0,0,0,0
1385,D2,BE,6070,129883,2017,336,1,0,0,0,0,0,0,0,0,0,0
1386,D2,BE,8216,120262,2016,336,1,0,0,0,0,0,0,0,0,0,0
1387,F,NL,8615,134900,2015,336,1,0,0,0,0,0,1,0,0,0,0
1388,D2,BE,7719,115000,2014,336,1,0,0,0,0,0,0,0,0,0,0
1389,F,NL,5638,169000,2017,336,0,0,0,0,0,0,0,0,0,0,0
1390,F,PL,16200,98500,2015,336,1,0,0,0,0,0,0,0,0,0,0
1391,D,TR,12000,85000,2012,336,1,0,0,0,0,0,0,0,0,0,0
1392,D2,BE,6100,135000,2017,336,1,0,0,0,0,0,0,0,0,0,0
1393,D2,BE,8200,130000,2016,336,1,0,0,0,0,0,0,0,0,0,0
1394,F,GB,7294,142611,2015,336,1,0,0,0,0,0,0,0,0,0,0
1395,E,FI,10045,100000,2011,336,0,0,0,0,0,0,0,0,0,0,0
1396,D2,NL,13612,119900,2015,336,1,0,0,0,0,0,0,0,0,0,0
1397,D,NL,14022,62750,2011,336,0,0,0,0,0,0,0,0,0,0,0
1398,D,DE,11250,76000,2011,336,1,0,0,0,0,0,1,0,0,0,0
1399,E,PL,11200,48000,2012,336,1,0,0,0,0,0,0,0,0,0,0
1400,D,FR,14807,78000,2010,336,0,0,0,0,0,0,0,0,0,0,0
1401,E,NL,7916,149000,2014,336,1,0,0,0,0,0,0,0,0,0,0
1402,F,DE,8900,122000,2015,336,1,0,0,0,0,0,0,0,0,0,0
1403,E,FR,12484,99000,2012,336,0,0,0,0,0,0,0,0,0,0,0
1404,D,PL,13400,110840,2012,336,1,0,0,0,0,0,0,0,0,0,0
1405,D,RO,13000,73900,2013,336,0,0,0,0,0,0,1,0,0,0,0
1406,E,DE,5532,141711,2012,336,1,0,0,0,0,0,0,0,0,0,0
1407,D,NL,15624,87900,2011,336,1,0,0,0,0,0,0,0,0,0,0
1408,E,NL,12859,89000,2012,336,1,0,0,0,0,0,0,0,0,0,0
1409,D2,BE,5302,145000,2018,336,1,0,0,0,0,0,0,0,0,0,0
1410,F,BE,6216,149000,2016,336,1,0,0,0,0,0,0,0,0,0,0
1411,E,DK,12801,100789,2015,336,1,0,0,0,0,0,0,0,0,0,0
1412,E,DK,13458,98101,2015,336,1,0,0,0,0,0,0,0,0,0,0
1413,E,GB,10900,74480,2013,336,1,0,0,0,0,0,0,0,0,0,0
1414,F,DE,12591,105900,2016,336,1,0,0,0,0,0,0,0,0,0,0
1415,E,IT,11300,98000,2014,336,0,0,0,0,0,0,0,0,0,0,0
1416,E,FR,9909,122664,2016,336,1,0,0,0,0,0,0,0,0,0,0
1417,D2,BE,7608,124000,2015,336,1,0,0,0,0,0,0,0,0,0,0
1418,E,NL,11947,89750,2013,336,1,0,0,0,0,0,0,0,0,0,0
1419,E,NL,19185,64800,2012,336,0,0,0,0,0,0,0,0,0,0,0
1420,NG,TR,3102,185000,2020,336,0,0,0,0,0,0,0,0,0,0,0
1421,E,DE,9090,94000,2014,336,1,0,0,0,0,0,0,0,0,0,0
1422,D,SE,16187,112100,2010,336,1,0,1,0,0,0,0,0,0,0,0
1423,D,HU,18000,79623,2009,336,1,0,1,0,0,0,0,0,0,0,0
1424,E,NL,8573,84800,2012,336,0,0,0,0,0,0,0,0,0,0,0
1425,F,NL,9598,159000,2015,336,0,0,0,0,0,0,0,0,0,0,0
1426,F,GB,7500,139303,2017,336,1,0,0,0,0,0,0,0,0,0,0
1427,E,FR,10995,99000,2010,336,1,0,0,0,0,0,0,0,0,0,0
1428,D,UA,1870,140000,2018,336,0,0,0,0,0,0,0,0,0,0,0
1429,D,ES,9540,127800,2012,336,0,0,0,0,0,0,0,0,0,0,0
1430,D2,BE,7607,129000,2015,336,1,0,0,0,0,0,0,0,0,0,0
1431,D,NL,18827,64800,2009,336,0,0,0,0,0,0,0,0,0,0,0
1432,F,GB,2883,224719,2018,336,1,0,0,0,0,0,0,0,0,0,0
1433,E,NL,4684,216068,2017,336,1,0,0,0,0,0,0,0,0,0,0
1434,E,DE,10866,98900,2015,336,1,0,0,0,0,0,0,0,0,0,0
1435,E,FI,19188,53000,2012,336,0,0,0,0,0,0,0,0,0,0,0
1436,E,DE,10890,83900,2012,336,1,0,0,0,0,0,1,0,0,0,0
1437,NG,TR,4230,180000,2020,336,0,0,0,0,0,0,0,0,0,0,0
1438,NG,PL,2545,220000,2019,336,0,0,0,0,0,0,0,0,0,0,0
1439,E,DE,10800,91900,2012,336,1,0,0,0,0,0,1,0,0,0,0
1440,F,FI,5950,192000,2015,336,1,0,0,0,0,0,0,0,0,0,0
1441,E,BE,10562,86000,2012,336,1,0,0,0,0,0,0,0,0,0,0
1442,D,DE,11800,77000,2011,336,1,0,0,0,0,0,1,0,0,0,0
1443,E,DE,7353,124990,2014,336,1,0,0,0,0,0,1,0,0,0,0
1444,E,PL,11574,94716,2013,336,1,0,0,0,0,0,0,0,0,0,0
1445,F,FI,8590,160000,2016,336,1,0,0,0,0,0,0,0,0,0,0
1446,F,FI,8720,160000,2015,336,1,0,0,0,0,0,0,0,0,0,0
1447,F,RO,9116,139950,2016,336,1,0,0,0,0,0,1,0,0,0,0
1448,NG,PL,2199,229000,2020,336,0,0,0,1,0,0,0,0,0,0,0
1449,E,RO,1200,110000,2019,336,1,0,0,0,0,0,0,0,0,0,0
1450,F,NL,8955,148500,2018,336,1,0,0,0,0,0,0,0,0,0,0
1451,D2,NL,4200,125000,2017,336,1,0,0,0,0,0,0,0,0,0,0
1452,D2,NL,4917,10000,2016,336,1,0,0,0,0,0,0,0,0,0,0
1453,D,DE,18830,65500,2009,336,1,0,0,0,0,0,1,0,0,0,0
1454,D2,ES,5200,147000,2015,336,1,0,0,0,0,0,0,0,0,0,0
1455,D,TR,15764,73500,2010,336,0,0,0,0,0,0,0,0,0,0,0
1456,D2,BE,7527,129000,2015,336,1,0,0,0,0,0,0,0,0,0,0
1457,F,NO,7600,97000,2016,336,1,0,0,0,0,0,0,0,0,0,0
1458,F,DE,6050,159500,2016,336,1,0,0,0,0,0,1,0,0,0,0
1459,D,RU,7800,141622,2015,336,1,0,0,0,0,0,0,0,0,0,0
1460,D,GB,9374,77169,2012,336,1,0,0,0,0,0,0,0,0,0,0
1461,E,ES,10700,125000,2014,336,1,0,0,0,0,0,0,0,0,0,0
1462,D,NL,9736,59500,2012,336,1,0,0,0,0,0,0,0,0,0,0
1463,E,NL,8457,99500,2014,336,0,0,0,0,0,0,0,0,0,0,0
1464,E,NL,10554,81500,2012,336,0,0,0,0,0,0,0,0,0,0,0
1465,D,LU,17045,59800,2012,336,1,0,0,0,0,0,0,0,0,0,0
1466,D,RU,10000,107467,2014,336,1,0,0,0,0,0,0,0,0,0,0
1467,F,ES,6500,155000,2015,336,1,0,0,0,0,0,0,0,0,0,0
1468,E,LT,7000,75500,2016,336,1,0,0,0,0,0,0,0,0,0,0
1469,E,NL,12225,78900,2013,336,1,0,0,0,0,0,0,0,0,0,0
1470,E,NL,9667,109800,2013,336,1,0,0,0,0,0,1,0,0,0,0
1471,E,BE,12025,82000,2011,336,1,0,0,0,0,0,0,0,0,0,0
1472,E,DE,9723,99750,2013,336,1,0,0,0,0,0,1,0,0,0,0
1473,E,DE,7358,125900,2014,336,1,0,0,0,0,0,1,0,0,0,0
1474,D,NL,13227,96800,2011,336,0,0,1,0,0,0,0,0,0,0,0
1475,E,NL,4602,159000,2015,336,1,0,0,0,0,0,0,0,0,0,0
1476,E,CH,9766,103045,2013,336,1,0,0,0,0,0,1,0,0,0,0
1477,E,CH,9664,101172,2013,336,1,0,0,0,0,0,1,0,0,0,0
1478,F,DE,8915,125000,2015,336,1,0,0,0,0,0,1,0,0,0,0
1479,E,RO,10037,85000,2014,336,1,0,0,0,0,0,0,0,0,0,0
1480,E,HU,9420,88900,2013,336,1,0,0,0,0,0,0,0,0,0,0
1481,F,FR,4943,195000,2016,336,0,0,0,0,0,0,0,0,0,0,0
1482,E,FR,10991,105000,2010,336,1,0,0,0,0,0,0,0,0,0,0
1483,E,AT,11514,93500,2013,336,1,0,0,0,0,0,0,0,0,0,0
1484,E,AT,11416,99000,2013,336,1,0,0,0,0,0,0,0,0,0,0
1485,E,NL,10100,30000,2014,336,0,0,0,0,0,0,0,0,0,0,0
1486,F,RO,11700,92000,2016,336,1,0,0,0,0,0,0,0,0,0,0
1487,D,TR,9750,106000,2013,336,1,0,0,0,0,0,0,0,0,0,0
1488,E,IS,9720,111579,2014,336,0,0,0,0,0,0,0,0,0,0,0
1489,F,PL,7864,127514,2016,336,1,0,0,0,0,0,0,0,0,0,0
1490,F,PL,12603,85514,2016,336,1,0,0,0,0,0,0,0,0,0,0
1491,F,NL,11850,25000,2016,336,0,0,0,0,0,0,0,0,0,0,0
1492,D,NL,17045,67500,2012,336,0,0,0,0,0,0,0,0,0,0,0
1493,E,NO,8200,74572,2012,336,1,0,0,0,0,0,0,0,0,0,0
1494,D,TR,18000,57500,2012,336,0,0,0,0,0,0,0,0,0,0,0
1495,E,NL,11482,80800,2014,336,1,0,0,0,0,0,1,0,0,0,0
1496,F,DE,4780,187500,2018,336,1,0,0,0,0,0,1,0,0,0,0
1497,F,DE,8548,135900,2016,336,1,0,0,0,0,0,0,0,0,0,0
1498,E,DE,10771,109900,2014,336,1,0,0,0,0,0,1,0,0,0,0
1499,F,DE,7933,135900,2016,336,1,0,0,0,0,0,0,0,0,0,0
1500,F,UA,7250,136500,2016,336,1,0,0,0,0,0,1,0,0,0,0
1501,E,FR,5568,149000,2015,336,1,0,0,0,0,0,0,0,0,0,0
1502,D,RU,10500,98391,2013,336,1,0,0,0,0,0,0,0,0,0,0
1503,D2,BE,8293,99000,2015,336,1,0,0,0,0,0,0,0,0,0,0
1504,D,TR,12485,77000,2012,336,1,0,0,0,0,0,0,0,0,0,0
1505,D,TR,9535,99000,2012,336,1,0,0,0,0,0,0,0,0,0,0
1506,D2,NL,1061,184800,2017,336,1,0,0,0,0,0,0,0,0,0,0
1507,D2,NL,1148,184800,2017,336,1,0,0,0,0,0,0,0,0,0,0
1508,D,DE,8280,105500,2012,336,1,0,0,0,0,0,0,0,0,0,0
1509,F,NL,7850,148500,2016,336,0,0,0,0,0,0,0,0,0,0,0
1510,D2,PL,7123,94450,2015,336,1,0,0,0,0,0,0,0,0,0,0
1511,E,NO,8500,77900,2013,336,0,0,0,0,0,0,0,0,0,0,0
1512,F,NL,3904,195000,2018,336,1,0,0,0,0,0,0,0,0,0,0
1513,F,PL,11201,22,2015,336,0,0,0,0,0,0,0,0,0,0,0
1514,E,NL,12672,84800,2014,336,1,0,0,0,0,0,0,0,0,0,0
1515,F,LT,8803,132300,2015,336,1,0,0,0,0,0,0,0,0,0,0
1516,D,DE,13192,92900,2011,336,0,0,1,0,0,0,0,0,0,0,0
1517,D,SE,16648,56789,2011,336,1,0,0,0,0,0,0,0,0,0,0
1518,D,DE,10517,79900,2010,336,0,0,0,0,0,0,0,0,0,0,0
1519,E,NL,10050,77500,2013,336,0,0,0,0,0,0,0,0,0,0,0
1520,F,IT,4872,200000,2017,336,0,0,0,0,0,0,0,0,0,0,0
1521,F,IT,4624,205000,2017,336,0,0,0,0,0,0,0,0,0,0,0
1522,F,SE,7500,174130,2015,336,0,0,0,0,0,0,0,0,0,0,0
1523,D,IT,11500,70000,2011,336,1,0,0,0,0,0,1,0,0,0,0
1524,F,DE,7932,135000,2016,336,1,0,0,0,0,0,1,0,0,0,0
1525,F,BE,2300,195000,2017,336,1,0,0,0,0,0,0,0,0,0,0
1526,F,BE,2689,234000,2018,336,1,0,0,0,0,0,0,0,0,0,0
1527,E,DK,9580,128022,2014,336,1,0,0,0,0,0,0,0,0,0,0
1528,D,IT,13500,70000,2010,336,0,0,0,0,0,0,0,0,0,0,0
1529,E,NL,9072,81800,2013,336,1,0,0,0,0,0,0,0,0,0,0
1530,D,CZ,14300,75000,2011,336,1,0,0,0,0,0,0,0,0,0,0
1531,E,NL,10791,89800,2013,336,1,0,0,0,0,0,0,0,0,0,0
1532,F,DE,5473,169000,2017,336,1,0,0,0,0,0,0,0,0,0,0
1533,D,NL,9862,58500,2011,336,1,0,0,0,0,0,0,0,0,0,0
1534,D,NL,8922,62500,2010,336,1,0,0,0,0,0,0,0,0,0,0
1535,D,BE,6316,129000,2017,336,1,0,0,0,0,0,0,0,0,0,0
1536,D,BE,5697,129000,2018,336,1,0,0,0,0,0,0,0,0,0,0
1537,D,NL,9215,64500,2012,336,1,0,0,0,0,0,0,0,0,0,0
1538,D,NL,9302,59500,2012,336,1,0,0,0,0,0,0,0,0,0,0
1539,D,NL,9464,62500,2011,336,1,0,0,0,0,0,0,0,0,0,0
1540,E,NL,11873,79800,2014,336,1,0,0,0,0,0,0,0,0,0,0
1541,F,DE,7153,143500,2016,336,1,0,0,0,0,0,0,0,0,0,0
1542,D,EE,13177,79500,2011,336,0,0,1,0,0,0,0,0,0,0,0
1543,NG,NL,1238,189900,2019,336,0,0,0,0,0,0,0,0,0,0,0
1544,E,DE,11500,105000,2014,336,0,0,0,0,0,0,0,0,0,0,0
1545,E,DE,6943,94000,2013,336,1,0,0,0,0,0,0,0,0,0,0
1546,F,DE,11786,87563,2016,336,1,0,0,0,0,0,0,0,0,0,0
1547,D,ES,5180,185000,2015,336,1,0,0,0,0,0,0,0,0,0,0
1548,D,PL,13188,78856,2010,336,1,0,1,0,0,0,0,0,0,0,0
1549,E,ES,8730,170000,2015,336,0,0,0,0,0,0,0,0,0,0,0
1550,E,PL,6981,117506,2014,336,1,0,0,0,0,0,0,0,0,0,0
1551,E,PL,10687,86408,2012,336,1,0,0,0,0,0,0,0,0,0,0
1552,E,PL,8908,90851,2014,336,1,0,0,0,0,0,0,0,0,0,0
1553,E,DE,6800,129000,2014,336,1,0,0,0,0,0,0,0,0,0,0
1554,E,DE,10770,99900,2014,336,1,0,0,0,0,0,0,0,0,0,0
1555,D2,TR,16165,80000,2015,336,1,0,0,0,0,0,0,0,0,0,0
1556,D2,BE,4926,141500,2016,336,1,0,0,0,0,0,0,0,0,0,0
1557,E,DE,10500,99950,2012,336,0,0,0,0,0,0,0,0,0,0,0
1558,D,DE,9417,96000,2010,336,1,0,0,0,0,0,0,0,0,0,0
1559,D,DE,8280,105500,2011,336,1,0,0,0,0,0,0,0,0,0,0
1560,F,ES,5767,188000,2015,336,0,0,0,0,0,0,0,0,0,0,0
1561,E,UK,7096,113636,2015,336,1,0,0,0,0,0,0,0,0,0,0
1562,F,ES,5455,189900,2015,336,0,0,0,0,0,0,0,0,0,0,0
1563,E,NL,9066,99750,2014,336,1,0,0,0,0,0,0,0,0,0,0
1564,D,SE,11036,86547,2011,336,1,0,0,0,0,0,0,0,0,0,0
1565,F,PL,5375,175037,2017,336,1,0,0,0,0,0,0,0,0,0,0
1566,F,PL,2710,219907,2017,336,1,0,0,0,0,0,0,0,0,0,0
1567,E,PL,9008,89744,2014,336,1,0,0,0,0,0,0,0,0,0,0
1568,D,DE,12219,67900,2010,336,0,0,0,0,0,0,0,0,0,0,0
1569,E,DE,7350,129000,2014,336,1,0,0,0,0,0,1,0,0,0,0
1570,E,ES,9738,133500,2012,336,0,0,0,0,0,0,0,0,0,0,0
1571,E,FI,14000,115000,2015,336,0,0,0,0,0,0,0,0,0,0,0
1572,E,FI,10680,115000,2014,336,1,0,0,0,0,0,0,0,0,0,0
1573,E,IT,9336,147000,2014,336,0,0,0,0,0,0,0,0,0,0,0
1574,F,LT,8797,132000,2015,336,1,0,0,0,0,0,0,0,0,0,0
1575,D,PL,8500,144200,2009,336,1,0,0,0,0,0,1,0,0,0,0
1576,E,EE,11869,84500,2014,336,1,0,0,0,0,0,0,0,0,0,0
1577,D,NL,16910,56800,2011,336,1,0,0,0,0,0,0,0,0,0,0
1578,D2,BE,6539,137500,2016,336,1,0,0,0,0,0,0,0,0,0,0
1579,D,PL,13000,65000,2012,336,1,0,0,0,0,0,1,0,0,0,0
1580,D2,PL,7119,108500,2015,336,1,0,0,0,0,0,0,0,0,0,0
1581,D,NL,10163,58500,2011,336,1,0,0,0,0,0,0,0,0,0,0
1582,D,NL,11300,58000,2010,336,1,0,0,0,0,0,0,0,0,0,0
1583,E,NO,13070,88938,2014,336,1,0,0,0,0,0,0,0,0,0,0
1584,D,NL,17284,93800,2011,336,0,0,1,0,0,0,0,0,0,0,0
1585,E,NO,10200,83430,2013,336,1,0,0,0,0,0,0,0,0,0,0
1586,D,TR,14663,74000,2013,336,1,0,0,0,0,0,0,0,0,0,0
1587,D2,NL,8678,126000,2015,336,1,0,0,0,0,0,0,0,0,0,0
1588,D,UA,9862,85000,2011,336,1,0,0,0,0,0,0,0,0,0,0
1589,D2,BE,6682,135000,2015,336,1,0,0,0,0,0,0,0,0,0,0
1590,E,NL,8411,115000,2014,336,1,0,0,0,0,0,0,0,0,0,0
1591,D,NL,9319,62500,2010,336,1,0,0,0,0,0,0,0,0,0,0
1592,E,NL,13256,114500,2013,336,0,0,1,0,0,0,0,0,0,0,0
1593,D,NL,5,144800,2018,336,0,0,0,0,0,0,0,0,0,0,0
1594,D,UA,6,178200,2017,336,1,0,0,0,0,0,0,0,0,0,0
1595,D,NL,5,159800,2018,336,0,0,1,0,0,0,0,0,0,0,0
1596,D2,TR,3,180000,2017,336,1,0,0,0,0,0,0,0,0,0,0
1597,D,NL,5,169800,2018,336,0,0,1,0,0,0,0,0,0,0,0
1598,K,ES,1,3719,2015,950,0,0,0,0,0,0,0,0,0,0,0
1599,H,NL,4,91200,2016,950,0,0,0,0,0,0,0,0,0,0,0
1600,M,AT,5,120000,2016,950,0,0,0,0,0,0,0,0,0,0,0
1601,M,FR,5,150000,2018,950,0,0,0,0,0,0,0,0,0,0,0
1602,M,FR,6,129000,2017,950,0,0,0,0,0,0,0,0,0,0,0
1603,GC,DE,7,147500,2014,950,0,0,0,0,0,0,0,0,0,0,0
1604,K,FR,9,80000,2012,950,0,0,0,0,0,0,0,0,0,0,0
1605,M,UK,9,80536,2016,950,0,0,0,0,0,0,0,0,0,0,0
1606,H,DE,11,59750,2010,950,0,0,0,0,0,0,0,0,0,0,0
1607,M,UK,14,60237,2015,950,0,0,0,0,0,0,0,0,0,0,0
1608,M,NL,300,178000,2020,950,0,0,0,0,0,0,0,0,0,0,0
1609,G,DE,450,141000,2014,950,0,0,0,0,0,0,0,0,0,0,0
1610,M,DE,608,172000,2019,950,0,0,0,0,0,0,0,0,0,0,0
1611,M,CZ,803,161522,2015,950,0,0,0,0,0,0,0,0,0,0,0
1612,GC,FR,1015,165000,2018,950,0,0,0,0,0,0,0,0,0,0,0
1613,GC,DE,1017,149000,2019,950,0,0,0,0,0,0,0,0,0,0,0
1614,GC,PL,1023,165500,2018,950,0,0,0,0,0,0,0,0,0,0,0
1615,GC,DE,1100,139000,2018,950,0,0,0,0,0,0,0,0,0,0,0
1616,GC,AT,1250,142000,2018,950,0,0,0,0,0,0,0,0,0,0,0
1617,GC,FR,1469,180000,2020,950,0,0,0,0,0,0,0,0,0,0,0
1618,GC,FR,1529,167000,2019,950,0,0,0,0,0,0,0,0,0,0,0
1619,M,PL,1621,172823,2018,950,0,0,0,0,0,0,0,0,0,0,0
1620,GC,PL,1688,117000,2018,950,0,0,0,0,0,0,0,0,0,0,0
1621,GC,PL,1699,128700,2018,950,0,0,0,0,0,0,0,0,0,0,0
1622,H,PL,1728,56660,2008,950,0,0,0,0,0,0,0,0,0,0,0
1623,M,DE,2060,91000,2018,950,0,0,0,0,0,0,0,0,0,0,0
1624,M,BE,2072,167000,2018,950,0,0,0,0,0,0,0,0,0,0,0
1625,GC,FR,2083,155000,2018,950,0,0,0,0,0,0,0,0,0,0,0
1626,GC,GB,2130,148508,2019,950,0,0,0,0,0,0,0,0,0,0,0
1627,M,DE,2146,124900,2018,950,0,0,0,0,0,0,0,0,0,0,0
1628,M,FR,2306,200000,2019,950,0,0,0,0,0,0,0,0,0,0,0
1629,GC,NL,2462,109500,2019,950,0,0,0,0,0,0,0,0,0,0,0
1630,GC,DE,2464,111500,2019,950,0,0,0,0,0,0,0,0,0,0,0
1631,GC,UA,2850,155000,2019,950,0,0,0,0,0,0,0,0,0,0,0
1632,GC,BE,3000,129000,2017,950,0,0,0,0,0,0,0,0,0,0,0
1633,GC,NL,3050,119500,2017,950,0,0,0,0,0,0,0,0,0,0,0
1634,GC,NL,3060,115000,2017,950,0,0,0,0,0,0,0,0,0,0,0
1635,M,FR,3068,150000,2017,950,0,0,0,0,0,0,0,0,0,0,0
1636,GC,TR,3153,128000,2021,950,0,0,0,0,0,0,0,0,0,0,0
1637,M,NL,3289,147500,2019,950,0,0,0,0,0,0,0,0,0,0,0
1638,GC,PL,3300,131416,2019,950,0,0,0,0,0,0,0,0,0,0,0
1639,GC,TR,3400,115000,2017,950,0,0,0,0,0,0,0,0,0,0,0
1640,M,CH,3705,146436,2017,950,0,0,0,0,0,0,0,0,0,0,0
1641,GC,TR,3803,113000,2020,950,0,0,0,0,0,0,0,0,0,0,0
1642,M,LT,3849,137500,2016,950,0,0,0,0,0,0,0,0,0,0,0
1643,G,LT,3985,120400,2018,950,0,0,0,0,0,0,0,0,0,0,0
1644,M,NL,4356,145000,2018,950,0,0,0,0,0,0,0,0,0,0,0
1645,M,FR,4674,162000,2017,950,0,0,0,0,0,0,0,0,0,0,0
1646,GC,NL,4692,97750,2017,950,0,0,0,0,0,0,0,0,0,0,0
1647,M,DE,4850,142000,2017,950,0,0,0,0,0,0,0,0,0,0,0
1648,M,FR,5000,156000,2017,950,0,0,0,0,0,0,0,0,0,0,0
1649,M,IT,5015,115000,2016,950,0,0,0,0,0,0,0,0,0,0,0
1650,GC,TR,5205,116000,2020,950,0,0,0,0,0,0,0,0,0,0,0
1651,H,UA,5250,85000,2011,950,0,0,0,0,0,0,0,0,0,0,0
1652,M,FR,5321,150000,2018,950,0,0,0,0,0,0,0,0,0,0,0
1653,G,EE,5400,115000,2018,950,0,0,0,0,0,0,0,0,0,0,0
1654,M,LT,5440,117000,2015,950,0,0,0,0,0,0,0,0,0,0,0
1655,M,ES,5474,129000,2017,950,0,0,0,0,0,0,0,0,0,0,0
1656,K,LT,5600,50500,2014,950,0,0,0,0,0,0,0,0,0,0,0
1657,M,UK,5700,113900,2016,950,0,0,0,0,0,0,0,0,0,0,0
1658,M,FR,5841,150000,2017,950,0,0,0,0,0,0,0,0,0,0,0
1659,M,UA,5870,99000,2016,950,0,0,0,0,0,0,0,0,0,0,0
1660,M,DE,5876,97000,2016,950,0,0,0,0,0,0,0,0,0,0,0
1661,G,ES,5950,109000,2017,950,0,0,0,0,0,0,0,0,0,0,0
1662,M,GR,5972,127983,2016,950,0,0,0,0,0,0,0,0,0,0,0
1663,M,ES,6000,130000,2018,950,0,0,0,0,0,0,0,0,0,0,0
1664,M,ES,6024,124500,2017,950,0,0,0,0,0,0,0,0,0,0,0
1665,GC,IT,6100,146065,2017,950,0,0,0,0,0,0,0,0,0,0,0
1666,G,RU,6100,95886,2020,950,0,0,0,0,0,0,0,0,0,0,0
1667,G,DE,6205,49900,2005,950,0,0,0,0,0,0,0,0,0,0,0
1668,L,RO,6340,120000,2018,950,0,0,0,0,0,0,0,0,0,0,0
1669,M,PL,6440,89000,2017,950,0,0,0,0,0,0,0,0,0,0,0
1670,K,EE,6534,98800,2013,950,0,0,0,0,0,0,0,0,0,0,0
1671,K,FR,6592,77900,2013,950,0,0,0,0,0,0,0,0,0,0,0
1672,M,FR,6645,129000,2017,950,0,0,0,0,0,0,0,0,0,0,0
1673,M,DE,6658,114000,2016,950,0,0,0,0,0,0,0,0,0,0,0
1674,K,EE,6700,85000,2013,950,0,0,0,0,0,0,0,0,0,0,0
1675,M,PL,6709,85000,2016,950,0,0,0,0,0,0,0,0,0,0,0
1676,M,NL,6739,105000,2016,950,0,0,0,0,0,0,0,0,0,0,0
1677,M,AT,6750,125000,2016,950,0,0,0,0,0,0,0,0,0,0,0
1678,L,TR,6777,119000,2018,950,0,0,0,0,0,0,0,0,0,0,0
1679,GC,GB,6795,87571,2019,950,0,0,0,0,0,0,0,0,0,0,0
1680,M,ES,6859,139000,2017,950,0,0,0,0,0,0,0,0,0,0,0
1681,GC,BE,6888,102000,2017,950,0,0,0,0,0,0,0,0,0,0,0
1682,M,PL,6900,153000,2017,950,0,0,0,0,0,0,0,0,0,0,0
1683,M,BE,6900,134000,2017,950,0,0,0,0,0,0,0,0,0,0,0
1684,M,AT,7036,98000,2016,950,0,0,0,0,0,0,0,0,0,0,0
1685,M,PL,7040,87158,2016,950,0,0,0,0,0,0,0,0,0,0,0
1686,M,IT,7046,168000,2018,950,0,0,0,0,0,0,0,0,0,0,0
1687,G,NO,7084,48959,2005,950,0,0,0,0,0,0,0,0,0,0,0
1688,K,NL,7135,71500,2012,950,0,0,0,0,0,0,0,0,0,0,0
1689,M,PL,7242,80000,2016,950,0,0,0,0,0,0,0,0,0,0,0
1690,H,NL,7400,89000,2007,950,0,0,0,0,0,0,0,0,0,0,0
1691,M,LT,7431,112000,2015,950,0,0,0,0,0,0,0,0,0,0,0
1692,GC,TR,7450,135000,2017,950,0,0,0,0,0,0,0,0,0,0,0
1693,M,CH,7478,110076,2015,950,0,0,0,0,0,0,0,0,0,0,0
1694,M,BE,7485,110000,2015,950,0,0,0,0,0,0,0,0,0,0,0
1695,M,FR,7504,125000,2016,950,0,0,0,0,0,0,0,0,0,0,0
1696,M,NL,7506,82900,2016,950,0,0,0,0,0,0,0,0,0,0,0
1697,M,DE,7609,135000,2017,950,0,0,0,0,0,0,0,0,0,0,0
1698,K,DE,7644,74890,2014,950,0,0,0,0,0,0,0,0,0,0,0
1699,M,NL,7705,109000,2019,950,0,0,0,0,0,0,0,0,0,0,0
1700,K,DE,7743,99000,2013,950,0,0,0,0,0,0,0,0,0,0,0
1701,K,DE,7750,92300,2013,950,0,0,0,0,0,0,0,0,0,0,0
1702,H,ES,7820,105000,2011,950,0,0,0,0,0,0,0,0,0,0,0
1703,K,FR,7841,81900,2014,950,0,0,0,0,0,0,0,0,0,0,0
1704,H,NL,7884,58900,2009,950,0,0,0,0,0,0,0,0,0,0,0
1705,K,SE,7923,85262,2012,950,0,0,0,0,0,0,0,0,0,0,0
1706,M,FR,8000,120000,2016,950,0,0,0,0,0,0,0,0,0,0,0
1707,H,NL,8000,75000,2012,950,0,0,0,0,0,0,0,0,0,0,0
1708,M,IT,8010,105000,2017,950,0,0,0,0,0,0,0,0,0,0,0
1709,M,DE,8275,89000,2016,950,0,0,0,0,0,0,0,0,0,0,0
1710,H,DE,8400,69850,2007,950,0,0,0,0,0,0,0,0,0,0,0
1711,M,BE,8576,122000,2017,950,0,0,0,0,0,0,0,0,0,0,0
1712,K,FR,8669,98000,2012,950,0,0,0,0,0,0,0,0,0,0,0
1713,K,PT,8696,101750,2012,950,0,0,0,0,0,0,0,0,0,0,0
1714,K,ES,8800,65000,2014,950,0,0,0,0,0,0,0,0,0,0,0
1715,H,NL,8839,61000,2011,950,0,0,0,0,0,0,0,0,0,0,0
1716,M,NL,8896,97900,2016,950,0,0,0,0,0,0,0,0,0,0,0
